X,Y,Z0
124.0,-16.0,0.02960654072517599
124.0,-14.0,0.391109075156597
124.0,-12.0,0.7917384506607447
124.0,-10.0,0.9381379646872542
124.0,-8.0,0.9179023472121255
124.0,-6.0,0.8474561080295169
124.0,-4.0,0.9746357688439209
124.0,-2.0,0.8720336198054115
124.0,0.0,0.918888236055648
124.0,2.0,0.95488811655397
124.0,4.0,0.9086708425864146
124.0,6.0,0.9550474521246403
124.0,8.0,0.9745660595317526
124.0,10.0,0.8520967565252895
124.0,12.0,0.9052650447633369
124.0,14.0,0.968800103568121
124.0,16.0,0.8465200115518289
124.0,18.0,0.903094097612954
124.0,20.0,0.9349114193811805
124.0,22.0,0.9102144059272832
124.0,24.0,0.8662477468954459
124.0,26.0,0.8713464851568957
124.0,28.0,0.808438810161626
124.0,30.0,0.4897676688210164
124.0,32.0,0.24284732664787834
124.0,34.0,0.7891592061105192
124.0,36.0,0.6572492705418405
124.0,38.0,0.48131292510232326
124.0,40.0,0.2730314588167342
126.0,-14.0,0.45913540535965025
126.0,-12.0,0.6737006682135496
126.0,-10.0,0.8498561000627384
126.0,-8.0,0.9664698208470677
126.0,-6.0,0.8752103727456506
126.0,-4.0,0.7963890576296841
126.0,-2.0,0.9136500791698616
126.0,0.0,0.9986257307029687
126.0,2.0,0.9510839798042164
126.0,4.0,0.8695440015136879
126.0,6.0,0.8601631197904738
126.0,10.0,0.8877779658822709
126.0,12.0,0.9305894420267484
126.0,14.0,0.9294840515052232
126.0,16.0,0.9092484340300945
126.0,18.0,0.7933318063674477
126.0,20.0,0.8901879163886592
126.0,22.0,0.9946224244898773
126.0,24.0,0.9453080653674178
126.0,26.0,0.917384506607447
126.0,28.0,0.7219594291803181
126.0,30.0,0.6234701295597359
126.0,32.0,0.6564028003226545
126.0,34.0,0.7282432257486282
126.0,36.0,0.4597926645886653
126.0,38.0,0.6376908292420607
126.0,40.0,0.4954639154724798
128.0,-12.0,0.8329864465180199
128.0,-10.0,0.82423294860432
128.0,-8.0,0.7843990559367437
128.0,-6.0,0.8768236453986875
128.0,-4.0,0.9738092155710687
128.0,-2.0,0.9340051983229931
128.0,0.0,0.992013304520151
128.0,2.0,0.9616698367806248
128.0,4.0,0.9112600456098071
128.0,6.0,0.9283587440373642
128.0,8.0,0.9739884680880727
128.0,10.0,0.9270840594720018
128.0,12.0,0.9443221765238954
128.0,14.0,0.9531752591692642
128.0,16.0,0.9147355527450531
128.0,18.0,0.9977294681179482
128.0,20.0,0.9909577063644602
128.0,22.0,0.7011561787346764
128.0,24.0,0.9024069629644382
128.0,26.0,0.9187587759044783
128.0,28.0,0.9065994801677006
128.0,30.0,0.8964617544838025
128.0,32.0,0.8321101008793332
128.0,34.0,0.9489130326538335
130.0,-14.0,0.7971857354830357
130.0,-12.0,0.8631008693747075
130.0,-10.0,0.9370026987462282
130.0,-8.0,0.9806208112172242
130.0,-6.0,0.7449137098300089
130.0,-4.0,0.906101556509356
130.0,-2.0,0.9074957427527212
130.0,0.0,0.969178525548463
130.0,2.0,0.9323022994114543
130.0,4.0,0.7917185337144109
130.0,6.0,0.9365944013463856
130.0,8.0,0.936275730205045
130.0,10.0,0.8883555573259507
130.0,12.0,0.9635818636286685
130.0,14.0,0.9456964458209267
130.0,16.0,0.9359471005905374
130.0,18.0,0.9335670255036498
130.0,20.0,0.9274823983986775
130.0,22.0,0.9377296672874115
130.0,24.0,0.9688698128802892
130.0,26.0,0.784757560970752
130.0,28.0,0.9066592310067021
130.0,30.0,0.9415835964029995
130.0,32.0,0.8596851130784628
130.0,34.0,0.7728073931704791
130.0,36.0,0.8743937779459653
130.0,38.0,0.8635290837208839
130.0,40.0,0.7562464522939343
130.0,42.0,0.45632711592658615
132.0,-12.0,0.7908023541830567
132.0,-10.0,0.9930390272563411
132.0,-8.0,0.8797514365097543
132.0,-6.0,0.684465777706962
132.0,-4.0,0.9661113158130595
132.0,-2.0,0.9344533296155033
132.0,0.0,0.9796448808468685
132.0,2.0,0.947638348088471
132.0,4.0,0.952816754135256
132.0,6.0,0.9545993208321301
132.0,8.0,0.8980351932441718
132.0,10.0,0.9796448808468685
132.0,12.0,0.9736000876345638
132.0,14.0,0.943884003704552
132.0,16.0,0.9815270322754115
132.0,18.0,0.9785793242180109
132.0,20.0,0.8790941772807394
132.0,22.0,0.9321031299481164
132.0,24.0,0.771024826473605
132.0,26.0,0.9867353137416971
132.0,28.0,0.8072039594889311
132.0,30.0,0.9520101178087376
132.0,32.0,0.8365117460191004
132.0,34.0,0.8841331647031877
132.0,36.0,0.7296075365724928
132.0,38.0,0.8165947996853122
132.0,40.0,0.5848013782526863
132.0,42.0,0.7595128314926756
134.0,-10.0,0.8819024667138035
134.0,-8.0,0.8029317745003336
134.0,-6.0,0.9322724239919535
134.0,-4.0,0.9524482906280809
134.0,-2.0,0.9991136958881465
134.0,0.0,0.9948514693727157
134.0,2.0,0.9605445293127658
134.0,4.0,0.9625063485266439
134.0,6.0,0.9943236702948703
134.0,8.0,0.8933347939093979
134.0,10.0,0.8544469561926765
134.0,12.0,0.9130027784140136
134.0,14.0,0.843124172201918
134.0,16.0,0.9392632721551132
134.0,18.0,0.9802822231295498
134.0,20.0,0.9653146379597081
134.0,22.0,0.8921497356025374
134.0,24.0,0.9019986655645956
134.0,26.0,0.8707489767668821
134.0,28.0,0.9237280540147584
134.0,30.0,0.8345598852783891
134.0,32.0,0.9975402571277772
134.0,34.0,0.7302647958015077
134.0,36.0,0.6564127587958215
134.0,38.0,0.8589581445372796
134.0,40.0,0.7633468436619297
134.0,42.0,0.8863339872730713
136.0,-10.0,0.8957547028889531
136.0,-8.0,0.838324188135475
136.0,-6.0,0.8298893613631158
136.0,-4.0,0.9958273997430714
136.0,-2.0,0.9479072268639772
136.0,0.0,0.9926008544369977
136.0,2.0,0.9484549428881563
136.0,4.0,0.9937460788511905
136.0,6.0,0.9550474521246403
136.0,8.0,0.9011422368722427
136.0,10.0,0.9994522839758209
136.0,12.0,0.9185695649143073
136.0,14.0,0.9613611241124511
136.0,16.0,0.9036119382176324
136.0,18.0,0.9562424689046676
136.0,20.0,0.9328599739088003
136.0,22.0,0.976876425306472
136.0,24.0,0.9898025234771005
136.0,26.0,0.6261190834221297
136.0,28.0,0.7274067140026091
136.0,30.0,0.6318452054930939
136.0,32.0,0.9073364071820509
136.0,34.0,0.8453449117181354
136.0,36.0,0.9230707947857435
136.0,38.0,0.9810091916707331
136.0,40.0,0.8118645249310376
136.0,42.0,0.8545465409243455
136.0,44.0,0.8621249390043518
138.0,-14.0,0.946244161845106
138.0,-12.0,0.8534909427686547
138.0,-10.0,0.8319806407281636
138.0,-8.0,0.8560602288457133
138.0,-6.0,0.8532121055199817
138.0,0.0,0.952438332154914
138.0,2.0,0.9723951123813697
138.0,4.0,0.9530557574912615
138.0,6.0,0.93532967525419
138.0,8.0,0.8626527380821972
138.0,10.0,0.8998675523068803
138.0,12.0,0.908362129918241
138.0,14.0,0.8742643177947957
138.0,16.0,0.8805979067289403
138.0,18.0,0.902068374876764
138.0,20.0,0.9756316161606102
138.0,22.0,0.9660615234472251
138.0,24.0,0.9711503032355079
138.0,26.0,0.8908153001981736
138.0,28.0,0.714829162392822
138.0,30.0,0.7572323411374569
138.0,32.0,0.8491191730483882
138.0,34.0,0.9388250993357699
138.0,38.0,0.9350010456396826
138.0,40.0,0.7187030084547437
138.0,42.0,0.9454474839917544
138.0,44.0,0.9552167461684774
138.0,46.0,0.9576665305675334
138.0,54.0,0.6637023611539878
138.0,56.0,0.9681030104464383
140.0,-16.0,0.8917314797295278
140.0,-14.0,0.9214376051863729
140.0,-12.0,0.9360168099027057
140.0,-10.0,0.9034326857006284
140.0,-8.0,0.9215172729717079
140.0,-2.0,0.9862473485565193
140.0,0.0,0.9092484340300945
140.0,2.0,0.9783403208620054
140.0,4.0,0.951123813696884
140.0,6.0,0.9595188065765756
140.0,8.0,0.9328798908551341
140.0,10.0,0.9960763615722438
140.0,12.0,0.8578029616499199
140.0,14.0,0.8480536164195306
140.0,16.0,0.8470278936833404
140.0,18.0,0.8976268958443292
140.0,20.0,0.9932979475586803
140.0,22.0,0.9505263053068703
140.0,24.0,0.8550743400021908
140.0,26.0,0.7362996305406455
140.0,28.0,0.7617236125357261
140.0,30.0,0.7742214963601781
140.0,32.0,0.8963422528057998
140.0,34.0,0.7664439288168338
140.0,36.0,0.6660127269287073
140.0,40.0,0.9446308891920691
140.0,42.0,0.6536741786749256
140.0,44.0,0.9118874294193214
140.0,46.0,0.9603354013762609
140.0,48.0,0.8666759612416224
140.0,54.0,0.8199508051425556
140.0,56.0,0.9301811446269058
140.0,58.0,0.8236055647948056
142.0,-16.0,0.8122230299650457
142.0,-14.0,0.9346425406056743
142.0,-12.0,0.9693876534849677
142.0,-10.0,0.8242030731848193
142.0,-2.0,0.9080434587769003
142.0,0.0,0.9820149974605893
142.0,2.0,0.9949112202117172
142.0,4.0,0.9455570271965902
142.0,6.0,0.9885079219654043
142.0,8.0,0.9261280460479799
142.0,10.0,0.9288865431152096
142.0,12.0,0.9158907356324129
142.0,14.0,0.8999671370385492
142.0,16.0,0.8376968043259607
142.0,18.0,0.9635918221018354
142.0,20.0,0.9256699562823028
142.0,22.0,0.8541083681050021
142.0,24.0,0.9348317515958453
142.0,26.0,0.9664100700080663
142.0,28.0,0.8012288755887947
142.0,30.0,0.925460828345798
142.0,32.0,0.9198741248991704
142.0,34.0,0.7216706334584782
142.0,36.0,0.6210402621070137
142.0,38.0,0.6580758238146927
142.0,42.0,0.9353495922005238
142.0,44.0,0.9555752512024857
142.0,46.0,0.9948813447922165
142.0,48.0,0.8924285728512105
142.0,50.0,0.8761564276965056
142.0,52.0,0.6913570411384526
142.0,54.0,0.9277413187010167
142.0,56.0,0.9330890187916389
142.0,58.0,0.7104673511457223
144.0,-12.0,0.8939024268799107
144.0,-10.0,0.945566985669757
144.0,-8.0,0.9832299311869505
144.0,-2.0,0.9917543842178117
144.0,0.0,0.9754424051704392
144.0,2.0,0.9552067876953105
144.0,4.0,0.9926506468028322
144.0,6.0,0.964846589720864
144.0,8.0,0.9291155879980482
144.0,10.0,0.9916846749056435
144.0,12.0,0.8709979385960545
144.0,14.0,0.8455042472888057
144.0,16.0,0.9171554617246084
144.0,18.0,0.9296533455490604
144.0,20.0,0.9504167621020345
144.0,22.0,0.981855661889919
144.0,24.0,0.9272035611500045
144.0,26.0,0.9522092872720754
144.0,28.0,0.9027256341057789
144.0,30.0,0.7347660256729438
144.0,32.0,0.9847436191083183
144.0,34.0,0.8158479141977952
144.0,36.0,0.5212762779210691
