X,Y,Z0
124.0,-16.0,0.8695309990362994
124.0,-14.0,0.8867973016382911
124.0,-12.0,0.9198682942499197
124.0,-10.0,0.957002891101831
124.0,-8.0,0.9819466752328944
124.0,-6.0,0.9939447478316736
124.0,-4.0,0.9853035656922583
124.0,-2.0,0.9648249277224542
124.0,0.0,0.9456794089302923
124.0,2.0,0.9286379698040476
124.0,4.0,0.9120462576292965
124.0,6.0,0.8945872149052361
124.0,8.0,0.87979441053646
124.0,10.0,0.8719723739158368
124.0,12.0,0.8807259877931256
124.0,14.0,0.8998875682621266
124.0,16.0,0.9213620301959524
124.0,18.0,0.9441214262769033
124.0,20.0,0.9638933504657886
124.0,22.0,0.978220366206232
124.0,24.0,0.9977031802120141
124.0,26.0,0.9609380019274012
124.0,28.0,0.8827336973980083
124.0,30.0,0.7555091551557983
124.0,32.0,0.6769996787664632
124.0,34.0,0.6777706392547382
124.0,36.0,0.66814969482814
124.0,38.0,0.6066013491808544
124.0,40.0,0.5682300032123353
126.0,-14.0,0.8800674590427241
126.0,-12.0,0.9109540636042402
126.0,-10.0,0.9458882107292002
126.0,-8.0,0.9747028589784773
126.0,-6.0,0.9862833279794411
126.0,-4.0,0.983167362672663
126.0,-2.0,0.9668647606810151
126.0,0.0,0.9476389335046579
126.0,2.0,0.9301798907805975
126.0,4.0,0.918390619980726
126.0,6.0,0.9077096048827498
126.0,10.0,0.8919209765499518
126.0,12.0,0.901317057500803
126.0,14.0,0.9157725666559589
126.0,16.0,0.9290876967555413
126.0,18.0,0.9425955669771924
126.0,20.0,0.9600385480244138
126.0,22.0,0.9788467716029553
126.0,24.0,0.9968037263090267
126.0,26.0,0.9740603919049149
126.0,28.0,0.9338580147767427
126.0,30.0,0.8840989399293286
126.0,32.0,0.8412945711532284
126.0,34.0,0.8119498875682621
126.0,36.0,0.7629938965628011
126.0,38.0,0.6942659813684549
126.0,40.0,0.6651300995823963
128.0,-12.0,0.9048988114359139
128.0,-10.0,0.9392707998715066
128.0,-8.0,0.968631545133312
128.0,-6.0,0.9852553806617411
128.0,-4.0,0.9868615483456473
128.0,-2.0,0.9737070350144555
128.0,0.0,0.9539351108255701
128.0,2.0,0.9341310632830068
128.0,4.0,0.9191294571153228
128.0,6.0,0.9091230324445873
128.0,8.0,0.9031641503372952
128.0,10.0,0.9042081593318343
128.0,12.0,0.9092515258592997
128.0,14.0,0.9197398008352072
128.0,16.0,0.927995502730485
128.0,18.0,0.9381464824927722
128.0,20.0,0.9581432701574044
128.0,22.0,0.9850787022165114
128.0,24.0,0.9904272406039191
128.0,26.0,0.9708159331834243
128.0,28.0,0.9549469964664311
128.0,30.0,0.9439608095085127
128.0,32.0,0.9328621908127208
128.0,34.0,0.9343880501124318
130.0,-14.0,0.8561355605525217
130.0,-12.0,0.8900256986829425
130.0,-10.0,0.9285737230966913
130.0,-8.0,0.9684388050112431
130.0,-6.0,0.9933825891423065
130.0,-4.0,0.9957757789913267
130.0,-2.0,0.983167362672663
130.0,0.0,0.9664471570831995
130.0,2.0,0.9428043687761002
130.0,4.0,0.9227112110504336
130.0,6.0,0.9085287504015419
130.0,8.0,0.9061998072598779
130.0,10.0,0.909347895920334
130.0,12.0,0.9177481529071635
130.0,14.0,0.9259396080950851
130.0,16.0,0.9325248955991006
130.0,18.0,0.9410697076774815
130.0,20.0,0.9604561516222294
130.0,22.0,0.9910536460006425
130.0,24.0,0.9773209123032445
130.0,26.0,0.9569868294249919
130.0,28.0,0.9519916479280437
130.0,30.0,0.961403790555734
130.0,32.0,0.9756023128814648
130.0,34.0,0.9851911339543848
130.0,36.0,0.9333601027947318
