X,Y,Z1,Z2,Z3,Z4,Z5,Z6,Z7
124.0,-16.0,0.9481969744630959,0.8500672023792502,0.9850010008864994,0.9273070433812806,0.9956532929165832,0.8234150247361949,0.9456804598358546
124.0,-14.0,0.9528439474963539,0.8926477737424576,0.9841145014155395,0.9353284337556121,0.9980268237581859,0.868912465326432,0.9772226829477537
124.0,-12.0,0.9623380708627641,0.9422917441162172,0.9804112213674969,0.9458377420000572,0.9944093339815265,0.9206868941062083,0.9967113729303098
124.0,-10.0,0.9726043066716235,0.9814978981383511,0.9729474677571563,0.9519288512682662,0.9823843976093111,0.9615087649060596,0.9825416797735137
124.0,-8.0,0.9815979867882982,0.9925934399039149,0.9624238611341474,0.9515141982899139,0.9693156796019331,0.9852154765649576,0.9744916926420544
124.0,-6.0,0.9862878549572478,0.9783093597186079,0.9576767994509423,0.9518001658611913,0.9609082330063771,0.9990563070147845,0.9707884125940118
124.0,-4.0,0.9824129943664388,0.9821127284165976,0.9670279390317138,0.9605507735422804,0.9637679087191513,0.9951242529097201,0.9769939088907318
124.0,-2.0,0.9707169207011925,0.9996282421573394,0.983828533844262,0.9790957705396208,0.9828991392376104,0.996682776173182,0.9874746203780491
124.0,0.0,0.9578912751294003,0.9771225942978067,0.9985415653864852,0.9967685664445652,0.9912350939403471,0.9980840172724413,0.9941805599245046
124.0,2.0,0.9439074608939346,0.9576625010723784,0.9915496582687523,0.9945523177671652,0.968657954187995,0.9957390831879664,0.994466527495782
124.0,4.0,0.9282793331236238,0.9417341073522263,0.9837427435728788,0.9936372215390775,0.9487975063627785,0.993136778289342,0.9917641339472104
124.0,6.0,0.9140524464525723,0.9287368812376676,0.9766936429408904,0.9995138551288284,0.9351568532128457,0.9902771025765679,0.9882896279561898
124.0,8.0,0.9024278646801452,0.914638679973691,0.9675998741742686,0.9849152106151162,0.9209871600560496,0.987160056049644,0.9828705424804827
124.0,10.0,0.9001830192456175,0.9056449998570162,0.9597357659641397,0.970659727186937,0.9088049415196316,0.9883897166061368,0.9797534959535589
124.0,12.0,0.9067030798707426,0.912093568589322,0.9575910091795591,0.9619806113986674,0.9092624896336755,0.9915210615116246,0.9868025965855471
124.0,14.0,0.9167548400011438,0.9269781806743116,0.9587634762217965,0.9534015842603448,0.9183848551574252,0.9952815350739226,0.9990277102576568
124.0,16.0,0.9321541937144328,0.9416626154594069,0.9574909205296119,0.9357573851125283,0.933569733192256,0.9988847264720181,0.9873745317281021
124.0,18.0,0.9597929594783952,0.9541165031885385,0.9459521290285682,0.8936057651062369,0.9559895907804055,0.9956532929165832,0.9833137922159627
124.0,20.0,0.9922216820612543,0.9631101833052131,0.9287654779947954,0.8485515742514799,0.9791529640538763,0.9875032171351769,0.9861734679287368
124.0,22.0,0.9883468214704453,0.970874202865395,0.9211301438416883,0.8453916325888644,0.9928508107180646,0.9874746203780491,0.9914924647544968
124.0,24.0,0.9723326374789099,0.983942920872773,0.9307243558580457,0.8847693671537648,0.991034916640453,0.9944093339815265,0.9951099545311561
124.0,26.0,0.9415911235665876,0.9900626268981098,0.96568389144671,0.9445222911721811,0.9644971260259086,0.956590122680088,0.9608367411135578
124.0,28.0,0.8691698361405816,0.9421058651948869,0.9746346764276931,0.9992564843146787,0.9107781177614458,0.8876719380022305,0.87932168492093
124.0,30.0,0.7492064399897052,0.8546140867625611,0.8736166318739456,0.9136091967170923,0.8397008779204438,0.7711258543281192,0.74490262804198
124.0,32.0,0.6997769452944036,0.7838657096285281,0.7929737767737138,0.8272898853270039,0.8235723069003975,0.7188366839200435,0.7013211701793016
124.0,34.0,0.7430295404501129,0.776459149532443,0.7931310589379165,0.8033972947467757,0.8562012067831508,0.779447510652292,0.7770024879178701
124.0,36.0,0.7864966112842804,0.808344533729875,0.8386284995281535,0.8093168234722182,0.8604478252166204,0.8765192027224112,0.8420172152477909
124.0,38.0,0.7852669507277874,0.8478080585661586,0.884297520661157,0.7994652406417112,0.8149074894906918,0.9537876404815694,0.8309073751036633
124.0,40.0,0.7715834024421631,0.8802510795275815,0.9123509394034717,0.7894277788898739,0.7836369355715062,0.9924933512539678,0.7948468643655809
126.0,-14.0,0.9469387171494752,0.9007549543881723,0.9882467328204981,0.9392890846178044,0.9989848151219651,0.8890731791014899,0.9926649317967342
126.0,-12.0,0.954831422116732,0.9416626154594069,0.9850867911578827,0.9495267236695358,0.9942663501958878,0.931911121278847,0.9886613857988504
126.0,-10.0,0.9665274957819783,0.9788812948611627,0.9789813835111099,0.9546026480597101,0.9859875890074066,0.9664131087534673,0.9759501272555692
126.0,-8.0,0.9781663759329692,0.9921072950327433,0.9689153250021447,0.9524292945180016,0.973419314249764,0.9877605879493265,0.966227229832137
126.0,-6.0,0.9864451371214504,0.9745059910206183,0.9622522805913809,0.9492121593411307,0.9598358546140867,0.9994566616145729,0.9612227973347822
126.0,-4.0,0.9865023306357059,0.9750493294060454,0.9690154136520919,0.9561611713231719,0.9590208470359461,0.9977122594297807,0.9672996082244274
126.0,-2.0,0.9784809402613743,0.9927221253109897,0.9840144127655924,0.9736766850639138,0.9742915153421602,0.9981984043009523,0.9780233921473305
126.0,0.0,0.966456003889159,0.983285195458835,0.9969830421230232,0.9931653750464697,0.9980268237581859,0.9990849037719123,0.9880608538991679
126.0,2.0,0.9527581572249707,0.962695530326861,0.992135891789871,0.9965397923875432,0.971875089364866,0.99689725185164,0.9895049901341187
126.0,4.0,0.9386456575824301,0.9468100317424004,0.9854442506219795,0.9946524064171123,0.9502273442191655,0.994795390202751,0.9896622722983214
126.0,6.0,0.9283794217735709,0.9373159083759901,0.9788812948611627,0.9990992021504761,0.9376590694615231,0.9929366009894478,0.9883325230918814
126.0,10.0,0.9176842346077955,0.9226028768337671,0.9663559152392118,0.9807972775887215,0.9213160227630187,0.9943092453315794,0.9916783436758272
126.0,12.0,0.9214876033057852,0.9289370585375618,0.9651548514398467,0.9732906288426892,0.9228459492693528,0.9953387285881781,0.9987846378220709
126.0,14.0,0.929251622865967,0.9390317138036547,0.963796505476279,0.9599359432640339,0.9301095255797993,0.9967685664445652,0.9919500128685407
126.0,16.0,0.9431353484514856,0.9470674025565501,0.95814864594355,0.9316680488432612,0.9436929852154765,0.9984986702507935,0.9863307500929395
126.0,18.0,0.9671423260602248,0.9530012296605564,0.9433212273728159,0.8814664417055106,0.9664846006462867,0.997669364294089,0.9886327890417227
126.0,20.0,0.9967542680660013,0.963238868712288,0.9212302324916355,0.8186250679172982,0.9985415653864852,0.9926077382824787,0.998441476736538
126.0,22.0,0.9663130201035203,0.9770939975406789,0.9042151620006291,0.7886985615831165,0.9694872601446995,0.9904486831193343,0.990920529611942
126.0,24.0,0.9531871085818868,0.9946667047956762,0.9104492550544768,0.8212273728159227,0.9575910091795591,0.998441476736538,0.984500557636764
126.0,26.0,0.9438359690011153,0.981397809488404,0.9440075495438818,0.8957934170265092,0.9771511910549344,0.9698447196087964,0.9695158569018273
126.0,28.0,0.9205296119420058,0.9462380965998456,0.9957676799450942,0.970102090422946,0.9874746203780491,0.9222311189911064,0.9305241785581515
126.0,30.0,0.8790786124853441,0.8873573736738254,0.9343704423918328,0.9532443020961423,0.9544167691383797,0.8499814121078669,0.8716434556321313
126.0,32.0,0.8519831851068089,0.8171809316823473,0.8575309559895907,0.8714003831965456,0.9449083473934056,0.7974777660213332,0.8508822099573908
126.0,34.0,0.8465212044954102,0.7816065658154365,0.822085275529755,0.8299064886041922,0.9492550544768223,0.8081014612942892,0.87577568703709
126.0,36.0,0.8392719265635277,0.7917012210815293,0.8350396065086219,0.8160370613972375,0.9175412508221568,0.8740312848522978,0.8982956332751866
126.0,38.0,0.8199405187451743,0.8336240670307987,0.8708284480539907,0.7880265377906146,0.841116417398267,0.9562612599731191,0.8710286253538848
126.0,40.0,0.8098744602362092,0.8700420372329778,0.8957362235122537,0.7642197374817696,0.7945608967943035,0.998555863765049,0.8340959135234065
128.0,-12.0,0.9469101203923476,0.9500843604335268,0.9837856387085705,0.945637564700163,0.9813406159741486,0.9521433269467242,0.968772341216506
128.0,-10.0,0.9618233292344648,0.9827132603162801,0.9787240126969602,0.9527867539820984,0.9812691240813292,0.9728044839715176,0.9631101833052131
128.0,-8.0,0.9774371586262118,0.9861019760359175,0.9705453401584261,0.9496554090766107,0.9694872601446995,0.9904915782550259,0.9539163258886443
128.0,-6.0,0.9907346506906117,0.9660842460464983,0.9654980125253796,0.9466670479567617,0.9564185421373216,0.9984843718722297,0.9512139323400727
128.0,-4.0,0.9950813577740284,0.9666990763247447,0.9726186050501873,0.9546312448168378,0.9570762675512596,0.9987417426863794,0.9596642740713203
128.0,-2.0,0.9881037490348594,0.9869169836140582,0.9877605879493265,0.9731619434356144,0.9760502159055163,0.9983270897080271,0.972532814778804
128.0,0.0,0.9740341445280105,0.9864165403643227,0.9990849037719123,0.9919643112471046,0.9958820669736052,0.9987417426863794,0.983842832222826
128.0,2.0,0.9591781292001487,0.9637250135834596,0.989919643112471,0.9977265578083445,0.9686150590523035,0.9999571048643083,0.9868740884783666
128.0,4.0,0.944979839286225,0.948854699877034,0.9832994938373988,0.9963110183305213,0.9481540793274043,0.9970688323944065,0.985501444136235
128.0,6.0,0.9355572078126341,0.9399468100317424,0.9772226829477537,0.9987989362006349,0.9358288770053476,0.9976264691583975,0.986931281992622
128.0,8.0,0.9317538391146444,0.9353713288913037,0.9751637164345563,0.9978838399725471,0.9306671623437902,0.9995710486430839,0.9925505447682232
128.0,10.0,0.9294518001658612,0.9346278132059824,0.9731190482999228,0.9933941491034917,0.9295661871943721,0.9987560410649432,0.9967828648231291
128.0,12.0,0.9300666304441076,0.9379021418971089,0.9715319282793331,0.9853298635934685,0.9315822585718779,0.9989276216077096,0.9968543567159485
128.0,14.0,0.9370156424261489,0.9446938717149476,0.9686293574308673,0.9680288255311847,0.9384597786610999,0.9983985816008465,0.990820440961995
128.0,16.0,0.9486831193342675,0.9487546112270868,0.961137007063399,0.9353284337556121,0.9507420858474649,0.9982984929508993,0.9887328776916697
128.0,18.0,0.9692298893305499,0.9535302696674197,0.9430638565586662,0.8790929108639081,0.9754353856272698,0.998441476736538,0.9922073836826903
128.0,20.0,0.9947810918241872,0.9680574222883125,0.9179130086648174,0.808559009408333,0.9844290657439446,0.9997569275644141,0.9969687437444594
128.0,22.0,0.9522148188395436,0.9912493923189111,0.8977379965111956,0.758414595784838,0.9360433526838057,0.9988847264720181,0.979295947839515
128.0,24.0,0.9275501158168664,0.9858732019788956,0.8981955446252395,0.7702393548571592,0.9062598301352627,0.9928079155823729,0.9664274071320312
128.0,26.0,0.9307100574794818,0.9661128428036261,0.9237324487403129,0.8431610855329006,0.9159398324230033,0.9759215304984414,0.9615945551774429
128.0,28.0,0.9403900597672223,0.9417913008664818,0.9669564471388945,0.9329263061568818,0.9473247733706998,0.9427778889873888,0.95194314964683
128.0,30.0,0.939760931110412,0.8966513197403414,0.9747347650776402,0.981612285166862,0.9704595498870429,0.8894592353227144,0.9333838542709256
128.0,32.0,0.9296662758443193,0.8277617318196117,0.8984958105750808,0.892161628871286,0.9742343218279047,0.8321656324172839,0.9232749006262689
128.0,34.0,0.9271926563527696,0.7787039949669707,0.844433641225085,0.8282478766907833,0.9685149704023563,0.8103320083502531,0.9241614000972289
130.0,-14.0,0.9249049157825503,0.9319254196574108,0.978623924047013,0.9217163773628071,0.9428064857445165,0.9566616145729074,0.9437787754868598
130.0,-12.0,0.9411478738311075,0.9578769767508365,0.9771368926763705,0.9382881981183334,0.9603505962423862,0.9668420601103835,0.9474248620206469
130.0,-10.0,0.9612227973347822,0.9915210615116246,0.9749921358917899,0.9466098544425062,0.9686293574308673,0.9809259629957963,0.9446652749578198
130.0,-8.0,0.9823129057164918,0.9738196688495525,0.9690726071663474,0.9472246847207526,0.9623380708627641,0.9943950356029626,0.9395607538105178
130.0,-6.0,0.9997712259429781,0.9504847150333152,0.9650404644113357,0.9445651863078727,0.9502416425977294,0.9992707826932425,0.9382024078469502
130.0,-4.0,0.9955818010237639,0.9549744059023707,0.9750922245417369,0.955160284823701,0.9564614372730132,0.9983842832222826,0.9515141982899139
130.0,-2.0,0.993694415053333,0.9838857273585175,0.9914352712402413,0.9777660213331808,0.984614944665275,0.9952672366953588,0.9735194028997112
130.0,0.0,0.9776659326832338,0.9868597900998027,0.9959964540021161,0.9972976064514284,0.984057307901284,0.9955246075095084,0.9879464668706569
130.0,2.0,0.9613228859847294,0.9625954416769138,0.9868597900998027,0.9948668820955704,0.9594497983928623,0.9961680345448826,0.9902771025765679
130.0,4.0,0.9467957333638365,0.9481969744630959,0.9807972775887215,0.9943950356029626,0.9440218479224456,0.9982841945723355,0.986931281992622
130.0,6.0,0.9380594240613115,0.9407332208527553,0.976636449426635,0.9966684777946181,0.9354428207841231,0.9988704280934542,0.9844004689868169
130.0,8.0,0.9365437959335411,0.9396465440819011,0.9777088278189253,0.9959106637307329,0.9335554348136921,0.9989419199862736,0.989261917698533
130.0,10.0,0.9384454802825359,0.9421916554662702,0.9787812062112157,0.9973119048299923,0.935671594841145,0.9993565729646258,0.9941090680316852
130.0,12.0,0.9412765592381824,0.946967313906603,0.9778089164688725,0.9950241642597729,0.9395750521890818,0.9988275329577626,0.9997712259429781
130.0,14.0,0.946638451199634,0.9518144642397552,0.9748348537275873,0.977637335926106,0.9457805484858017,0.9967113729303098,0.9948668820955704
130.0,16.0,0.9546741399525294,0.9550315994166262,0.9655552060396351,0.9446509765792559,0.9574194286367926,0.9950527610169007,0.9939946810031742
130.0,18.0,0.968772341216506,0.9611656038205267,0.9468100317424004,0.8933197975349595,0.980840172724413,0.9933941491034917,0.9948668820955704
130.0,20.0,0.9977837513226,0.9786525208041408,0.9243472790185593,0.8307786896965884,0.9773370699762647,0.9922359804398181,0.9966398810374903
130.0,22.0,0.9564042437587578,0.9935657296462581,0.9059309674282936,0.7773599473819669,0.9229603362978638,0.9891046355343304,0.9744916926420544
130.0,24.0,0.9158254453944923,0.9664703022677228,0.9015127684520575,0.7636763990963424,0.8823672395550345,0.986273556578684,0.9513140209900197
130.0,26.0,0.9128084875175155,0.948740312848523,0.9157110583659813,0.812448168377706,0.8829820698332809,0.9792387543252595,0.9452801052360662
130.0,28.0,0.9374588921616289,0.9340558780634276,0.9487117160913953,0.9003403014098201,0.913537704824273,0.9570333724155681,0.9518144642397552
130.0,30.0,0.9565329291658325,0.9036432268580743,0.9967828648231291,0.9899768366267265,0.9375732791901399,0.9156681632302897,0.952615173439332
130.0,32.0,0.9592925162286596,0.8452915439389174,0.9354714175412508,0.9182561697503503,0.9390317138036547,0.8581314878892734,0.9446223798221282
130.0,34.0,0.9709599931367783,0.7897137464611513,0.8701707226400526,0.8267608453201407,0.9278360833881438,0.8216420257942749,0.9342560553633218
130.0,36.0,0.9675283822814493,0.7929022848808945,0.8772484200291687,0.7440733220852755,0.9147101718665104,0.8766907832651777,0.9532014069604506
130.0,38.0,0.8633932912007778,0.8658526123137636,0.996239526437702,0.6833767050816437,0.8966370213617776,0.950842174497412,0.9848008235866053
130.0,40.0,0.774914924647545,0.9544596642740714,0.8156653035545769,0.6646887242986645,0.8604335268380565,0.7380680030884498,0.9245331579398897
130.0,42.0,0.7270296548371415,0.986044782521662,0.6660041751265406,0.6746403957791187,0.8256741685492865,0.5864479967971632,0.9001687208670537
132.0,-12.0,0.9458234436214933,0.9742343218279047,0.9749635391346622,0.9336412250850754,0.9511567388258172,0.9809688581314879,0.9324115645285824
132.0,-10.0,0.9681575109382596,0.9928651090966284,0.9712888558437474,0.9421201635734507,0.9584060167576997,0.9912350939403471,0.9284080185306987
132.0,-8.0,0.9924790528754039,0.9586061940575938,0.9650404644113357,0.9439074608939346,0.9540164145385913,0.9998999113500529,0.9241328033401013
132.0,-6.0,0.9886327890417227,0.9354714175412508,0.9644256341330893,0.9445365895507449,0.9466670479567617,0.9949812691240814,0.9257485201178186
132.0,-4.0,0.9901055220338013,0.947081700935114,0.9757642483342389,0.9620807000486145,0.9637250135834596,0.9998713145929251,0.9494981269124081
132.0,-2.0,0.9931081815322143,0.9850010008864994,0.99379450370328,0.9881323457919872,0.9999571048643083,0.993251165317853,0.9799536732534531
132.0,0.0,0.9757928450913667,0.982613171666333,0.9943378420887071,0.993808802081844,0.968657954187995,0.9913351825902943,0.9965826875232349
132.0,2.0,0.9603219994852583,0.9599359432640339,0.9851439846721382,0.9886613857988504,0.9504275215190597,0.9928651090966284,0.9964254053590322
132.0,4.0,0.9475821441848494,0.9474820555349024,0.9790385770253653,0.9894191998627355,0.9412908576167462,0.9940947696531214,0.9904057879836426
132.0,6.0,0.9411192770739798,0.9438502673796791,0.9773513683548286,0.9896479739197575,0.9383453916325889,0.9961108410306271,0.9854728473791072
132.0,8.0,0.942091566816323,0.9456089679430353,0.9818553576024479,0.9874746203780491,0.938659955960994,0.998455775115102,0.9853441619720323
132.0,10.0,0.9475535474277217,0.9505991020618262,0.9836855500586233,0.988375418227573,0.9427206954731333,0.9992135891789871,0.989261917698533
132.0,12.0,0.9525865766822043,0.9565186307872687,0.9833280905945265,0.9965969859017987,0.947410563642083,0.9961966313020103,0.9948525837170065
132.0,14.0,0.9566187194372158,0.9613657811204209,0.9801681489319112,0.9874746203780491,0.9538448339958249,0.9931939718035975,0.99911350052904
132.0,16.0,0.9607080557064829,0.9654837141468158,0.9699305098801796,0.9587920729789242,0.9638108038548429,0.990706053933484,0.9990706053933484
132.0,18.0,0.969444365009008,0.9722182504503989,0.953601761560239,0.9182418713717865,0.983957219251337,0.989261917698533,0.9988990248505819
132.0,20.0,0.9907918442048672,0.9876176041636878,0.9359861591695502,0.8721010037461752,0.9804398181246247,0.9889044582344362,0.9938516972175355
132.0,22.0,0.9682575995882067,0.9864594355000142,0.9233463925190883,0.8274900626268982,0.9320827018216135,0.9867025079356001,0.9706168320512454
132.0,24.0,0.920501015184878,0.9577768881008893,0.9181417827218393,0.798936200634848,0.8933626926706512,0.9865452257713975,0.9417055105950985
132.0,26.0,0.9037004203723298,0.9369441505333296,0.9247476336183477,0.8160513597758015,0.8891303726157453,0.983842832222826,0.9303668963939489
132.0,28.0,0.9260201893105322,0.9270925677028226,0.9461523063284624,0.8830964568617918,0.9151534216019903,0.9687008493236867,0.9386742543395579
132.0,30.0,0.9537447453458778,0.913094455088793,0.9807829792101576,0.9659698590179874,0.9405902370671166,0.9395178586748263,0.9507992793617204
132.0,32.0,0.9654694157682518,0.8738740026880951,0.9704452515084789,0.9528010523606623,0.946080814435643,0.8931196202350653,0.9463095884926649
132.0,34.0,0.9768366267265292,0.8221424690440104,0.9121221653464497,0.8630501301152449,0.939103205696474,0.8562584002974063,0.9326689353427321
132.0,36.0,0.9768223283479653,0.8191541079241614,0.9013983814235466,0.7813062998655953,0.9310389201864508,0.8993251165317853,0.9470245074208585
132.0,38.0,0.9054019274214304,0.8820955703623209,0.9815836884097343,0.7416997912436729,0.9137664788812949,0.9556893248305642,0.9952100431811033
132.0,40.0,0.8382138465498012,0.9675569790385771,0.8718865280677172,0.7498498670250793,0.8790929108639081,0.7643770196459722,0.9542880837313049
132.0,42.0,0.8018673682404416,0.9755640710343447,0.7512940032600304,0.7810489290514455,0.8449769796105122,0.6298578741170751,0.937558980811576
134.0,-10.0,0.9818696559810117,0.973876862363808,0.9689153250021447,0.9410906803168521,0.9548886156309875,0.997669364294089,0.9180130973147645
134.0,-8.0,0.9963968086019045,0.9469244187709114,0.964683004947239,0.9417055105950985,0.9503417312476765,0.99689725185164,0.9143384140238497
134.0,-6.0,0.980840172724413,0.9257628184963825,0.9654694157682518,0.9483542566272984,0.9508993680116675,0.9927078269324259,0.9219165546627013
