X,Y,Z0
124.0,-16.0,0.17803356577366425
124.0,-14.0,0.20365503733492807
124.0,-12.0,0.2659475829680308
124.0,-10.0,0.2481058216153048
124.0,-8.0,0.30231690523347365
124.0,-6.0,0.3004021528619787
124.0,-4.0,0.276371736279894
124.0,-2.0,0.28238482682189514
124.0,0.0,0.31840850610910243
124.0,2.0,0.33053344232974335
124.0,4.0,0.3482709621493507
124.0,6.0,0.3559958083930893
124.0,8.0,0.3633256340902732
124.0,10.0,0.3802676264202909
124.0,12.0,0.3739472976754138
124.0,14.0,0.3740679983979722
124.0,16.0,0.32223252445561235
124.0,18.0,0.27113771403804265
124.0,20.0,0.25474436135601775
124.0,22.0,0.2511672308511047
124.0,24.0,0.2751098650895105
124.0,26.0,0.33945432300610634
124.0,28.0,0.5188430287103127
124.0,30.0,0.6048313207402246
124.0,32.0,0.7023684773603849
124.0,34.0,0.6016437243853865
124.0,36.0,0.5556512626941499
124.0,38.0,0.5734381600820765
124.0,40.0,0.6967833257438182
126.0,-14.0,0.19216652310595872
126.0,-12.0,0.24564791599229707
126.0,-10.0,0.2336765988730941
126.0,-8.0,0.3177227065491115
126.0,-6.0,0.30019366979574147
126.0,-4.0,0.2963093010879524
126.0,-2.0,0.2979991112037702
126.0,0.0,0.2963970834316313
126.0,2.0,0.32456424295958175
126.0,4.0,0.33490610032424606
126.0,6.0,0.322561708244408
126.0,10.0,0.3373640059472538
126.0,12.0,0.3358607333117535
126.0,14.0,0.3234175860952767
126.0,16.0,0.2969402366831442
126.0,18.0,0.3072162572900493
126.0,20.0,0.276371736279894
126.0,22.0,0.3046760557198427
126.0,24.0,0.2661341204483483
126.0,26.0,0.27505500112471126
126.0,28.0,0.33528466168136106
126.0,30.0,0.4564133231652119
126.0,32.0,0.4710510289736598
126.0,34.0,0.4542077917802808
126.0,36.0,0.46521898951549634
126.0,38.0,0.5496326857556688
126.0,40.0,0.5875217398460517
128.0,-12.0,0.2779627912590731
128.0,-10.0,0.26796657687264425
128.0,-8.0,0.2735078373173716
128.0,-6.0,0.29217255814208665
128.0,-4.0,0.3041438752612896
128.0,-2.0,0.29859164202360244
128.0,0.0,0.3088676626305077
128.0,2.0,0.31664188644256563
128.0,4.0,0.3081160263127575
128.0,6.0,0.31907236008317374
128.0,8.0,0.3213382418293841
128.0,10.0,0.29821308066648744
