X,Y,Z0
124.0,-16.0,0.9986985921859741
124.0,-14.0,0.9988651275634766
124.0,-12.0,0.9989708065986633
124.0,-10.0,0.9993218779563904
124.0,-8.0,0.9995473027229309
124.0,-6.0,0.9996165633201599
124.0,-4.0,0.9993623495101929
124.0,-2.0,0.9991495013237
124.0,0.0,0.9991983771324158
124.0,2.0,0.9990087747573853
124.0,4.0,0.9990985989570618
124.0,6.0,0.9991219639778137
124.0,8.0,0.9994305372238159
124.0,10.0,0.9993869662284851
124.0,12.0,0.9997039437294006
124.0,14.0,0.9997710585594177
124.0,16.0,1.0000284910202026
124.0,18.0,1.0006002187728882
124.0,20.0,1.0009753704071045
124.0,22.0,1.0008455514907837
124.0,24.0,1.000589370727539
124.0,26.0,0.9998368620872498
124.0,28.0,0.9983240365982056
124.0,30.0,0.9977630376815796
124.0,32.0,0.9975888133049011
124.0,34.0,0.9975398778915405
124.0,36.0,0.9979315996170044
124.0,38.0,0.9984445571899414
124.0,40.0,0.9982651472091675
126.0,-14.0,0.9987369775772095
126.0,-12.0,0.999157726764679
126.0,-10.0,0.9992657899856567
126.0,-8.0,0.9996158480644226
126.0,-6.0,0.9995314478874207
126.0,-4.0,0.9995706677436829
126.0,-2.0,0.9992290139198303
126.0,0.0,0.9990785717964172
126.0,2.0,0.9991645216941833
126.0,4.0,0.9992624521255493
126.0,6.0,0.9993863701820374
126.0,10.0,0.999665379524231
126.0,12.0,0.9996230602264404
126.0,14.0,0.9998917579650879
126.0,16.0,1.0001705884933472
126.0,18.0,1.0004794597625732
126.0,20.0,1.0006738901138306
126.0,22.0,1.0009342432022095
126.0,24.0,1.0005539655685425
126.0,26.0,1.0002964735031128
126.0,28.0,0.9991010427474976
126.0,30.0,0.9983223080635071
126.0,32.0,0.9978523850440979
126.0,34.0,0.9980403184890747
126.0,36.0,0.9981740713119507
126.0,38.0,0.9982906579971313
126.0,40.0,0.9982340335845947
128.0,-12.0,0.9990481734275818
128.0,-10.0,0.9993931651115417
128.0,-8.0,0.9994128346443176
128.0,-6.0,0.9996299147605896
128.0,-4.0,0.9994916319847107
128.0,-2.0,0.9990933537483215
128.0,0.0,0.9991627931594849
128.0,2.0,0.9990754127502441
128.0,4.0,0.9993724226951599
128.0,6.0,0.9995038509368896
128.0,8.0,0.9996694326400757
128.0,10.0,0.9997468590736389
128.0,12.0,0.9998818039894104
128.0,14.0,0.9999018907546997
128.0,16.0,1.0004050731658936
128.0,18.0,1.0003843307495117
128.0,20.0,1.000706434249878
128.0,22.0,1.0007789134979248
128.0,24.0,1.0007363557815552
128.0,26.0,1.0002344846725464
128.0,28.0,0.9999605417251587
128.0,30.0,0.9992721676826477
128.0,32.0,0.9987620115280151
128.0,34.0,0.998749315738678
130.0,-14.0,0.998993456363678
130.0,-12.0,0.999330997467041
130.0,-10.0,0.9994503259658813
130.0,-8.0,0.9997761249542236
130.0,-6.0,0.9998148679733276
130.0,-4.0,0.999388575553894
130.0,-2.0,0.999395489692688
130.0,0.0,0.9992309808731079
130.0,2.0,0.9991048574447632
130.0,4.0,0.9995211958885193
130.0,6.0,0.9994354248046875
130.0,8.0,0.9998128414154053
130.0,10.0,0.9999043345451355
130.0,12.0,0.9999030828475952
130.0,14.0,0.9999855160713196
130.0,16.0,1.000132441520691
130.0,18.0,1.0004892349243164
130.0,20.0,1.0006910562515259
130.0,22.0,1.0007431507110596
130.0,24.0,1.000482201576233
130.0,26.0,1.0003585815429688
130.0,28.0,1.000136375427246
130.0,30.0,0.9999505877494812
130.0,32.0,0.9997465014457703
130.0,34.0,0.9992499351501465
130.0,36.0,0.9985793828964233
130.0,38.0,0.9976929426193237
130.0,40.0,0.9975858330726624
130.0,42.0,0.998550534248352
132.0,-12.0,0.9991625547409058
132.0,-10.0,0.999470055103302
132.0,-8.0,0.9996258020401001
132.0,-6.0,0.9997814297676086
132.0,-4.0,0.9996665716171265
132.0,-2.0,0.9995113611221313
132.0,0.0,0.9992985725402832
132.0,2.0,0.9993120431900024
132.0,4.0,0.9995718002319336
132.0,6.0,0.9997764825820923
132.0,8.0,0.9996920824050903
132.0,10.0,0.9996037483215332
132.0,12.0,0.9997761845588684
132.0,14.0,0.9998511075973511
132.0,16.0,0.9999990463256836
132.0,18.0,1.0003061294555664
132.0,20.0,1.0004308223724365
132.0,22.0,1.0005189180374146
132.0,24.0,1.0004628896713257
132.0,26.0,1.00015389919281
132.0,28.0,1.0001636743545532
132.0,30.0,1.0001109838485718
132.0,32.0,0.9995903968811035
132.0,34.0,0.9992367625236511
132.0,36.0,0.9991559982299805
132.0,38.0,0.9986091256141663
132.0,40.0,0.9981810450553894
132.0,42.0,0.9980402588844299
134.0,-10.0,0.9996699690818787
134.0,-8.0,0.9994476437568665
134.0,-6.0,0.9996114373207092
134.0,-4.0,0.9999343156814575
134.0,-2.0,0.9996606111526489
134.0,0.0,0.9995403289794922
134.0,2.0,0.9997155070304871
134.0,4.0,0.9996646642684937
134.0,6.0,0.999878466129303
134.0,8.0,0.9998087882995605
134.0,10.0,0.9997183680534363
134.0,12.0,0.9998153448104858
134.0,14.0,0.9998055696487427
134.0,16.0,0.999962568283081
134.0,18.0,1.0001163482666016
134.0,20.0,0.9998365640640259
134.0,22.0,1.000101923942566
134.0,24.0,1.0001070499420166
134.0,26.0,0.9998664855957031
134.0,28.0,0.9999626278877258
134.0,30.0,1.0001425743103027
134.0,32.0,0.99993497133255
134.0,34.0,0.9997227191925049
134.0,36.0,0.999080240726471
134.0,38.0,0.9989906549453735
134.0,40.0,0.9982384443283081
134.0,42.0,0.9993185997009277
136.0,-10.0,0.9994341135025024
136.0,-8.0,0.9999406933784485
