X,Y,Z0
124.0,-16.0,0.6153176393667604
124.0,-14.0,0.6094364478509537
124.0,-12.0,0.6024677052348106
124.0,-10.0,0.568847487141974
124.0,-8.0,0.534123534152665
124.0,-6.0,0.5382147978158349
124.0,-4.0,0.5653841547688792
124.0,-2.0,0.5433353509132517
124.0,0.0,0.552035759715942
124.0,2.0,0.5274946512553771
124.0,4.0,0.5117575278927726
124.0,6.0,0.5187295072681428
124.0,8.0,0.5394965544698027
124.0,10.0,0.525397231276157
124.0,12.0,0.5436784473913339
124.0,14.0,0.5871254664979236
124.0,16.0,0.6181400934128713
124.0,18.0,0.6616842152962767
124.0,20.0,0.6819495648177218
124.0,22.0,0.6858013082980796
124.0,24.0,0.6854031869131351
124.0,26.0,0.6005353599761775
124.0,28.0,0.3792316580946493
124.0,30.0,0.2787367576088118
124.0,32.0,0.227712485151367
124.0,34.0,0.2859870982777204
124.0,36.0,0.2750662726451767
124.0,38.0,0.2812743768429298
124.0,40.0,0.2283468899598966
126.0,-14.0,0.6159714647306531
126.0,-12.0,0.5962563642778305
126.0,-10.0,0.5583344931720564
126.0,-8.0,0.5597327731582031
126.0,-6.0,0.5614353085117058
126.0,-4.0,0.5594479383462103
126.0,-2.0,0.5645620179251726
126.0,0.0,0.566277500315584
126.0,2.0,0.5456852381121926
126.0,4.0,0.5510064702816951
126.0,6.0,0.5510517849108758
126.0,10.0,0.5544503820994268
126.0,12.0,0.5765962887318701
126.0,14.0,0.581415823221158
126.0,16.0,0.599360416376707
126.0,18.0,0.6165055300031397
126.0,20.0,0.61652818731773
126.0,22.0,0.6066754922301595
126.0,24.0,0.607041246022832
126.0,26.0,0.6033092626338805
126.0,28.0,0.5347385184058313
126.0,30.0,0.46470799576631894
126.0,32.0,0.4362892497515787
126.0,34.0,0.43663234622966096
126.0,36.0,0.45379364365222963
126.0,38.0,0.3385844357195801
126.0,40.0,0.3148136759550867
128.0,-12.0,0.5787454968587251
128.0,-10.0,0.5873714601991902
128.0,-8.0,0.5634420992325644
128.0,-6.0,0.5559004502332086
128.0,-4.0,0.5560105000469331
128.0,-2.0,0.5718317791494444
128.0,0.0,0.5454004033001998
128.0,2.0,0.5537059274771727
128.0,4.0,0.5636816194153765
128.0,6.0,0.5733724765415875
128.0,8.0,0.6037526986480057
128.0,10.0,0.5935471968046713
128.0,12.0,0.5972273920459878
128.0,14.0,0.5726215484008791
128.0,16.0,0.5930066580137303
128.0,18.0,0.5902910170221167
128.0,20.0,0.5493233554835557
128.0,22.0,0.5490320471531085
128.0,24.0,0.537133720233953
128.0,26.0,0.5714627885975445
128.0,28.0,0.5931231813459092
128.0,30.0,0.6281934675725277
128.0,32.0,0.6443772637084846
128.0,34.0,0.6810367987156539
130.0,-14.0,0.553777136180171
130.0,-12.0,0.5570786305919062
130.0,-10.0,0.5325310486128869
130.0,-8.0,0.5482228573463106
