X,Y,Z0
124.0,-16.0,0.5956207810735694
124.0,-14.0,0.5833184039288715
124.0,-12.0,0.5679457742115219
124.0,-10.0,0.5561972916690636
124.0,-8.0,0.5509887100830184
124.0,-6.0,0.5537713319275039
124.0,-4.0,0.5638482690382779
124.0,-2.0,0.5754570452270558
124.0,0.0,0.5817569799759705
124.0,2.0,0.5814496259978732
124.0,4.0,0.5781673484884594
124.0,6.0,0.5748324756458953
124.0,8.0,0.5659241410935556
124.0,10.0,0.5581170213290512
124.0,12.0,0.5609440204858822
124.0,14.0,0.5704210420779101
124.0,16.0,0.5748078215834811
124.0,18.0,0.5695252778101934
124.0,20.0,0.565084259367311
124.0,22.0,0.5740928537734686
124.0,24.0,0.5835945294279107
124.0,26.0,0.5523233166617085
124.0,28.0,0.4577437588240998
124.0,30.0,0.31388566103293947
124.0,32.0,0.2666583390722512
124.0,34.0,0.29363317056173455
124.0,36.0,0.2522537922057003
124.0,38.0,0.12366148986142778
124.0,40.0,0.026902512906401665
126.0,-14.0,0.5718772753645103
126.0,-12.0,0.5597096737610101
126.0,-10.0,0.5503920817725942
126.0,-8.0,0.5459757173921261
126.0,-6.0,0.5505843834594252
126.0,-4.0,0.5633568313941544
126.0,-2.0,0.5758794514964194
126.0,0.0,0.584281555967187
126.0,2.0,0.585333462630194
126.0,4.0,0.5820610467457459
126.0,6.0,0.5784664844457521
126.0,10.0,0.5665552850913598
126.0,12.0,0.5659159230727508
126.0,14.0,0.5697093614762195
126.0,16.0,0.5699213864129818
126.0,18.0,0.5624364130640234
126.0,20.0,0.5464194905155821
126.0,22.0,0.5436648099418329
126.0,24.0,0.5632647895611412
126.0,26.0,0.5695252778101934
126.0,28.0,0.5446378236051143
126.0,30.0,0.5152797660822559
126.0,32.0,0.5177616083652877
126.0,34.0,0.49835721764113217
126.0,36.0,0.39136516118004205
126.0,38.0,0.21210054255373356
126.0,40.0,0.11592668868000511
128.0,-12.0,0.5458343674342846
128.0,-10.0,0.5437404157332364
128.0,-8.0,0.5411731060338352
128.0,-6.0,0.5461367905998991
128.0,-4.0,0.5583257590574917
128.0,-2.0,0.5696337556848159
128.0,0.0,0.577483609157505
128.0,2.0,0.5823536082863947
128.0,4.0,0.5831408946794889
128.0,6.0,0.5824982454525582
128.0,8.0,0.5820265310583661
128.0,10.0,0.5783317089045543
128.0,12.0,0.5756197620389896
128.0,14.0,0.5735373155670681
128.0,16.0,0.570361872328116
128.0,18.0,0.5616557010875729
128.0,20.0,0.5429317624860499
128.0,22.0,0.5267225382507779
128.0,24.0,0.5335040490188505
128.0,26.0,0.5582172811828691
128.0,28.0,0.5831425382836499
128.0,30.0,0.6190207735129902
128.0,32.0,0.671791972308557
128.0,34.0,0.6940660958977284
130.0,-14.0,0.5260946814612956
130.0,-12.0,0.5333692734776527
130.0,-10.0,0.5345197963903165
130.0,-8.0,0.536123954051402
130.0,-6.0,0.5415215501159563
130.0,-4.0,0.553546158157454
130.0,-2.0,0.5640767300166497
130.0,0.0,0.5702616124742981
130.0,2.0,0.5750116284994387
130.0,4.0,0.5809023058122774
130.0,6.0,0.5839051706143299
130.0,8.0,0.5848453121943924
