X,Y,Z0
124.0,-16.0,0.848097433292964
124.0,-14.0,0.8690959878110716
124.0,-12.0,0.9583349611282572
124.0,-10.0,0.9764327850920029
124.0,-8.0,0.9968453334375122
124.0,-6.0,0.9629351095831543
124.0,-4.0,0.9909462046333555
124.0,-2.0,0.9938078681095441
124.0,0.0,0.9677696605070907
124.0,2.0,0.9459506973473454
124.0,4.0,0.9691077079345236
124.0,6.0,0.9481970543423057
124.0,8.0,0.9298159940618042
124.0,10.0,0.9282240106262453
124.0,12.0,0.9363499628862757
124.0,14.0,0.9981540805563152
124.0,16.0,0.952260030472321
124.0,18.0,0.9285951478688909
124.0,20.0,0.8670058991288041
124.0,22.0,0.7854045395944838
124.0,24.0,0.8203598077899754
124.0,26.0,0.9773410946595305
124.0,28.0,0.7113431261475954
124.0,30.0,0.5618041176700395
124.0,32.0,0.4896472242840958
124.0,34.0,0.5123940305504551
124.0,36.0,0.5777141852560848
124.0,38.0,0.5166621088408798
124.0,40.0,0.4833183576200336
126.0,-14.0,0.896569910536391
126.0,-12.0,0.9313298433410165
126.0,-10.0,0.979470250419971
126.0,-8.0,0.9934464976364418
126.0,-6.0,0.9618021643161307
126.0,-4.0,0.9628862757354377
126.0,-2.0,0.9746259327264913
126.0,0.0,0.9973336719146775
126.0,2.0,0.984832206899246
126.0,4.0,0.9716959018634996
126.0,6.0,0.9957123881704887
126.0,10.0,0.9600929796460522
126.0,12.0,0.9742743290229324
126.0,14.0,0.9970504355979216
126.0,16.0,0.9720377387975153
126.0,18.0,0.9611770910653592
126.0,20.0,0.9457358284173927
126.0,22.0,0.9333222643278509
126.0,24.0,0.8997245770988788
126.0,26.0,0.9034066492167051
126.0,28.0,0.9397683322264327
126.0,30.0,0.7752666328085323
126.0,32.0,0.7315603391022385
126.0,34.0,0.7704906825018557
126.0,36.0,0.7072801500175803
126.0,38.0,0.6127768879165527
126.0,40.0,0.5128433019494472
128.0,-12.0,0.9253525803805134
128.0,-10.0,0.9526311677149666
128.0,-8.0,0.9691077079345236
128.0,-6.0,0.9513517209047935
128.0,-4.0,0.9658846739852327
128.0,-2.0,0.9953803180060163
128.0,0.0,0.9769211235691683
128.0,2.0,0.9626030394186819
128.0,4.0,0.9706117904441927
128.0,6.0,0.9927432902293237
128.0,8.0,0.9929386256201899
128.0,10.0,0.9630718443567605
128.0,12.0,0.9767160214087588
128.0,14.0,0.9896276907450092
128.0,16.0,0.9497109036215181
128.0,18.0,0.9904480993866469
128.0,20.0,0.9805348283001915
128.0,22.0,0.989207719654647
128.0,24.0,0.9961323592608509
128.0,26.0,0.9463999687463375
128.0,28.0,0.9350607493065594
128.0,30.0,0.9385865531116928
128.0,32.0,0.9994237605969449
128.0,34.0,0.8788236902762042
130.0,-14.0,0.9970504355979216
130.0,-12.0,0.9699964839629645
130.0,-10.0,0.9734929874594679
130.0,-8.0,0.9610501230612962
130.0,-6.0,0.9380591475563542
130.0,-4.0,0.943001132945267
