X,Y,Z0
124.0,-16.0,1.0062263011932373
124.0,-14.0,1.006917119026184
124.0,-12.0,1.006833791732788
124.0,-10.0,1.0070796012878418
124.0,-8.0,1.0077199935913086
124.0,-6.0,1.0071780681610107
124.0,-4.0,1.0074950456619263
124.0,-2.0,1.0076282024383545
124.0,0.0,1.0090609788894653
124.0,2.0,1.0094975233078003
124.0,4.0,1.0092804431915283
124.0,6.0,1.00810968875885
124.0,8.0,1.0086135864257812
124.0,10.0,1.0098975896835327
124.0,12.0,1.0093940496444702
124.0,14.0,1.0081572532653809
124.0,16.0,1.0066277980804443
124.0,18.0,1.005863070487976
124.0,20.0,1.0060452222824097
124.0,22.0,1.0073800086975098
124.0,24.0,1.0084744691848755
124.0,26.0,1.0125563144683838
124.0,28.0,1.0213431119918823
124.0,30.0,1.029008388519287
124.0,32.0,1.0271861553192139
124.0,34.0,1.024740219116211
124.0,36.0,1.0248284339904785
124.0,38.0,1.0317926406860352
124.0,40.0,1.0383822917938232
126.0,-14.0,1.0067611932754517
126.0,-12.0,1.0068938732147217
126.0,-10.0,1.0064774751663208
126.0,-8.0,1.0058422088623047
126.0,-6.0,1.0061033964157104
126.0,-4.0,1.0062369108200073
126.0,-2.0,1.007459282875061
126.0,0.0,1.0082966089248657
126.0,2.0,1.008243203163147
126.0,4.0,1.0084919929504395
126.0,6.0,1.007162094116211
126.0,10.0,1.007116675376892
126.0,12.0,1.0072171688079834
126.0,14.0,1.006386399269104
126.0,16.0,1.0062302350997925
126.0,18.0,1.0064723491668701
126.0,20.0,1.0075709819793701
126.0,22.0,1.0082776546478271
126.0,24.0,1.0086148977279663
126.0,26.0,1.0081628561019897
126.0,28.0,1.0109864473342896
126.0,30.0,1.0139728784561157
126.0,32.0,1.0129302740097046
126.0,34.0,1.0128123760223389
126.0,36.0,1.0168683528900146
126.0,38.0,1.0280920267105103
126.0,40.0,1.0346060991287231
128.0,-12.0,1.006382703781128
128.0,-10.0,1.0056779384613037
128.0,-8.0,1.0047211647033691
128.0,-6.0,1.0049378871917725
128.0,-4.0,1.0056322813034058
128.0,-2.0,1.0068438053131104
128.0,0.0,1.0078580379486084
128.0,2.0,1.008117437362671
128.0,4.0,1.0068227052688599
128.0,6.0,1.005056381225586
128.0,8.0,1.0031483173370361
128.0,10.0,1.0035494565963745
128.0,12.0,1.0045892000198364
128.0,14.0,1.0044887065887451
128.0,16.0,1.0043354034423828
128.0,18.0,1.005763053894043
128.0,20.0,1.0071046352386475
128.0,22.0,1.0092016458511353
128.0,24.0,1.0084069967269897
128.0,26.0,1.007551908493042
128.0,28.0,1.004590392112732
128.0,30.0,1.0017563104629517
128.0,32.0,0.9980747699737549
128.0,34.0,0.9958258271217346
130.0,-14.0,1.0064789056777954
130.0,-12.0,1.005937099456787
130.0,-10.0,1.0054377317428589
130.0,-8.0,1.0050915479660034
130.0,-6.0,1.0045326948165894
130.0,-4.0,1.0051674842834473
130.0,-2.0,1.0055593252182007
130.0,0.0,1.0077252388000488
130.0,2.0,1.0098156929016113
130.0,4.0,1.0072463750839233
130.0,6.0,1.0042415857315063
130.0,8.0,1.0029795169830322
130.0,10.0,1.0019522905349731
130.0,12.0,1.0023748874664307
130.0,14.0,1.0031667947769165
130.0,16.0,1.0043364763259888
130.0,18.0,1.0041308403015137
130.0,20.0,1.0054153203964233
130.0,22.0,1.0065950155258179
130.0,24.0,1.0075384378433228
130.0,26.0,1.00737726688385
130.0,28.0,1.0041472911834717
130.0,30.0,0.9986838102340698
130.0,32.0,0.9925606846809387
130.0,34.0,0.9913343191146851
130.0,36.0,0.9923267364501953
130.0,38.0,1.0020321607589722
130.0,40.0,1.014577865600586
130.0,42.0,1.0203725099563599
132.0,-12.0,1.0069928169250488
132.0,-10.0,1.0065464973449707
132.0,-8.0,1.006431221961975
132.0,-6.0,1.0038211345672607
132.0,-4.0,1.0040185451507568
132.0,-2.0,1.0060337781906128
132.0,0.0,1.0082775354385376
132.0,2.0,1.0085358619689941
132.0,4.0,1.0059758424758911
132.0,6.0,1.0027439594268799
132.0,8.0,1.0024139881134033
132.0,10.0,1.0006948709487915
132.0,12.0,1.000900149345398
132.0,14.0,1.0016728639602661
132.0,16.0,1.0031102895736694
